nome,repositorio,kingdom,tag,url
Coleção Zoológica da Universidade Federal de Mato Grosso do Sul - Amphibia (ZUFMS-AMP),sibbr,Animalia,zufmsamp,https://ipt.sibbr.gov.br/sibbr/
Coleção Zoológica da Universidade Federal de Mato Grosso do Sul - Crustacea (ZUFMS-CRU),sibbr,Animalia,zufmscru,https://ipt.sibbr.gov.br/sibbr/
Coleção Zoológica da Universidade Federal de Mato Grosso do Sul - Hemiptera (ZUFMS-HEM),sibbr,Animalia,zufmshem,https://ipt.sibbr.gov.br/sibbr/
Coleção Zoológica da Universidade Federal de Mato Grosso do Sul - Mollusca (ZUFMS-MOL),sibbr,Animalia,zufmsmol,https://ipt.sibbr.gov.br/sibbr/
Coleção Zoológica da Universidade Federal de Mato Grosso do Sul - Orthoptera (ZUFMS-ORT),sibbr,Animalia,zufmsort,https://ipt.sibbr.gov.br/sibbr/
Coleção Zoológica da Universidade Federal de Mato Grosso do Sul - Peixes (ZUFMS-PIS),sibbr,Animalia,zufmspis,https://ipt.sibbr.gov.br/sibbr/
Coleção Zoológica da Universidade Federal de Mato Grosso do Sul - Reptilia (ZUFMS-REP),sibbr,Animalia,zufmsrep,https://ipt.sibbr.gov.br/sibbr/
Coleção Zoológica da Universidade Federal de Mato Grosso | Setor de Entomologia (CEMT) - Coleoptera,sibbr,Animalia,coleoptera,https://ipt.sibbr.gov.br/sibbr/
Coleção Zoológica da Universidade Federal de Mato Grosso | Setor de Entomologia (CEMT) - Scarabaeoidea,sibbr,Animalia,scarabaeoidea,https://ipt.sibbr.gov.br/sibbr/
Coleção Zoológica de Invertebrados (via úmida) / Aracnídeos,sibbr,Animalia,aracnideos,https://ipt.sibbr.gov.br/sibbr/
Coleção Zoológica de Referência da Universidade Federal de Mato Grosso do Sul - Chelicerata (ZUFMS-CHE),sibbr,Animalia,zufmsche,https://ipt.sibbr.gov.br/sibbr/
Coleção Zoológica de Referência da Universidade Federal de Mato Grosso do Sul - Chiroptera (ZUFMS-CHI),sibbr,Animalia,zufmschi,https://ipt.sibbr.gov.br/sibbr/
Coleção Zoológica de Referência da Universidade Federal de Mato Grosso do Sul - Diptera (ZUFMS-DIP),sibbr,Animalia,zufmsdip,https://ipt.sibbr.gov.br/sibbr/
Coleção Zoológica de Referência da Universidade Federal de Mato Grosso do Sul - Fósseis (ZUFMS-FOS),sibbr,Animalia,zufmsfos,https://ipt.sibbr.gov.br/sibbr/
Coleção Zoológica de Referência da Universidade Federal de Mato Grosso do Sul - Hymenoptera (ZUFMS-HYM),sibbr,Animalia,zufmshym,https://ipt.sibbr.gov.br/sibbr/
Coleção Zoológica de Referência da Universidade Federal de Mato Grosso do Sul - Nematoda (ZUFMS-NEM),sibbr,Animalia,zufmsnem,https://ipt.sibbr.gov.br/sibbr/
Coleção Zoológica de Referência da Universidade Federal de Mato Grosso do Sul - Tecidos (ZUFMS-TEC),sibbr,Animalia,zufmstec,https://ipt.sibbr.gov.br/sibbr/
Coleção Zoológica de Vertebrados da Universidade Federal de Mato Grosso (UFMT) - Reptilia,sibbr,Animalia,reptiliaufmt,https://ipt.sibbr.gov.br/sibbr/
Coleção Zoológica Dr. Joachim Adis da Universidade do Estado do Pará (UEPA),sibbr,Animalia,uepa_34,https://ipt.sibbr.gov.br/sibbr/
Levantamento de aracnofauna do Jardim Botânico de Diadêma em São Paulo,sibbr,Animalia,unifesp_arachnida_diadema_01,https://ipt.sibbr.gov.br/sibbr/
Levantamento de Ictiofauna do Parque Nacional Nascentes do Rio Parnaíba - LISE UFRN,sibbr,Animalia,ufrn_ciufrn_pnnp01,https://ipt.sibbr.gov.br/sibbr/
UEL - Coleção de Peixes - Museu de Zoologia da Universidade Estadual de Londrina,sibbr,Animalia,uel_mzuel_peixes,https://ipt.sibbr.gov.br/sibbr/
ZUEC-HEM - Coleção de Hemiptera do Museu de Zoologia da UNICAMP,sibbr,Animalia,unicamp_hemiptera_01,https://ipt.sibbr.gov.br/sibbr/
